sku_id,segment,revenue_annual,demand_volatility_cv,current_safety_stock_weeks,recommended_safety_stock_weeks,avg_weekly_demand,unit_cost,current_safety_stock_units,current_safety_stock_value,recommended_safety_stock_units,recommended_safety_stock_value,stockout_rate
SKU_1820,Low Revenue + High Volatility,30994.35,0.675,2.0,2.0,35,25.738827499794,70.0,1801.72,70.0,1801.72,0.0714
SKU_1821,Low Revenue + High Volatility,28343.29,0.6402,2.0,2.0,46,38.140689392041274,92.0,3508.94,92.0,3508.94,0.1039
SKU_1822,Low Revenue + High Volatility,37554.99,0.5353,2.0,2.0,59,94.51923095351408,118.0,11153.27,118.0,11153.27,0.1173
SKU_1823,Low Revenue + High Volatility,24079.89,0.6156,2.0,2.0,29,92.67280858148555,58.0,5375.02,58.0,5375.02,0.1144
SKU_1824,Low Revenue + High Volatility,36529.29,0.5759,2.0,2.0,23,82.50325179245537,46.0,3795.15,46.0,3795.15,0.1074
SKU_1825,Low Revenue + High Volatility,31153.77,0.5477,2.0,2.0,70,21.552099649457233,140.0,3017.29,140.0,3017.29,0.1027
SKU_1826,Low Revenue + High Volatility,21092.21,0.4577,2.0,2.0,38,46.16054147968817,76.0,3508.2,76.0,3508.2,0.0741
SKU_1827,Low Revenue + High Volatility,39436.91,0.5392,2.0,2.0,47,70.23669882743263,94.0,6602.25,94.0,6602.25,0.098
SKU_1828,Low Revenue + High Volatility,30252.3,0.4737,2.0,2.0,40,42.01521694187805,80.0,3361.22,80.0,3361.22,0.0986
SKU_1829,Low Revenue + High Volatility,25817.54,0.6745,2.0,2.0,78,92.76693560430219,156.0,14471.64,156.0,14471.64,0.0844
SKU_1830,Low Revenue + High Volatility,29388.14,0.5006,2.0,2.0,66,70.71115694659535,132.0,9333.87,132.0,9333.87,0.0896
SKU_1831,Low Revenue + High Volatility,37157.16,0.6857,2.0,2.0,33,25.752537385315648,66.0,1699.67,66.0,1699.67,0.1016
SKU_1832,Low Revenue + High Volatility,26098.06,0.5599,2.0,2.0,52,92.72044710685624,104.0,9642.93,104.0,9642.93,0.1171
SKU_1833,Low Revenue + High Volatility,23853.53,0.5895,2.0,2.0,67,96.6213326540978,134.0,12947.26,134.0,12947.26,0.0777
SKU_1834,Low Revenue + High Volatility,22581.42,0.5629,2.0,2.0,29,26.21699347133804,58.0,1520.59,58.0,1520.59,0.0748
SKU_1835,Low Revenue + High Volatility,25957.19,0.4388,2.0,2.0,38,62.58881878890519,76.0,4756.75,76.0,4756.75,0.0961
SKU_1836,Low Revenue + High Volatility,35600.96,0.5127,2.0,2.0,49,44.269142577133636,98.0,4338.38,98.0,4338.38,0.0678
SKU_1837,Low Revenue + High Volatility,29432.53,0.4297,2.0,2.0,41,51.42712611851219,82.0,4217.02,82.0,4217.02,0.095
SKU_1838,Low Revenue + High Volatility,24549.63,0.5869,2.0,2.0,22,34.37209743642735,44.0,1512.37,44.0,1512.37,0.0653
SKU_1839,Low Revenue + High Volatility,23323.7,0.5341,2.0,2.0,56,66.24576816099301,112.0,7419.53,112.0,7419.53,0.0894
SKU_1840,Low Revenue + High Volatility,26654.59,0.6334,2.0,2.0,60,96.63834825991125,120.0,11596.6,120.0,11596.6,0.0972
SKU_1841,Low Revenue + High Volatility,38798.49,0.4661,2.0,2.0,37,60.24580802172872,74.0,4458.19,74.0,4458.19,0.0642
SKU_1842,Low Revenue + High Volatility,26860.53,0.4494,2.0,2.0,30,26.633166511558493,60.0,1597.99,60.0,1597.99,0.0724
SKU_1843,Low Revenue + High Volatility,39762.48,0.5219,2.0,2.0,67,69.60010667819267,134.0,9326.41,134.0,9326.41,0.0801
SKU_1844,Low Revenue + High Volatility,29704.61,0.678,2.0,2.0,21,47.217839556100564,42.0,1983.15,42.0,1983.15,0.0821
SKU_1845,Low Revenue + High Volatility,23583.28,0.6131,2.0,2.0,31,88.47401516730383,62.0,5485.39,62.0,5485.39,0.1006
SKU_1846,Low Revenue + High Volatility,37822.8,0.5257,2.0,2.0,73,54.774251865317616,146.0,7997.04,146.0,7997.04,0.0917
SKU_1847,Low Revenue + High Volatility,29207.11,0.5552,2.0,2.0,25,35.42716871537965,50.0,1771.36,50.0,1771.36,0.0829
SKU_1848,Low Revenue + High Volatility,34193.43,0.4253,2.0,2.0,62,35.2884498152916,124.0,4375.77,124.0,4375.77,0.087
SKU_1849,Low Revenue + High Volatility,39674.23,0.6954,2.0,2.0,78,81.50113445769283,156.0,12714.18,156.0,12714.18,0.0608
SKU_1850,Low Revenue + High Volatility,21003.51,0.5999,2.0,2.0,59,41.247007864588795,118.0,4867.15,118.0,4867.15,0.1062
SKU_1851,Low Revenue + High Volatility,21933.89,0.4856,2.0,2.0,63,81.37867153273784,126.0,10253.71,126.0,10253.71,0.0625
SKU_1852,Low Revenue + High Volatility,34409.13,0.5757,2.0,2.0,48,36.47098486132795,96.0,3501.21,96.0,3501.21,0.1098
SKU_1853,Low Revenue + High Volatility,25636.5,0.4328,2.0,2.0,78,45.73490949610475,156.0,7134.65,156.0,7134.65,0.0925
SKU_1854,Low Revenue + High Volatility,23686.03,0.6898,2.0,2.0,49,57.23895779517595,98.0,5609.42,98.0,5609.42,0.0917
SKU_1855,Low Revenue + High Volatility,20787.24,0.4524,2.0,2.0,21,95.45566797547606,42.0,4009.14,42.0,4009.14,0.1023
SKU_1856,Low Revenue + High Volatility,20436.93,0.5944,2.0,2.0,28,94.53851398030596,56.0,5294.16,56.0,5294.16,0.1116
SKU_1857,Low Revenue + High Volatility,35489.71,0.4736,2.0,2.0,66,36.54975003378303,132.0,4824.57,132.0,4824.57,0.1166
SKU_1858,Low Revenue + High Volatility,22688.67,0.6153,2.0,2.0,21,48.65752329944583,42.0,2043.62,42.0,2043.62,0.0926
SKU_1859,Low Revenue + High Volatility,29354.41,0.633,2.0,2.0,48,31.951951076301786,96.0,3067.39,96.0,3067.39,0.069
SKU_1860,Low Revenue + High Volatility,32117.94,0.602,2.0,2.0,52,60.79880634507977,104.0,6323.08,104.0,6323.08,0.1127
SKU_1861,Low Revenue + High Volatility,28567.04,0.5843,2.0,2.0,29,56.84660405557332,58.0,3297.1,58.0,3297.1,0.0624
SKU_1862,Low Revenue + High Volatility,20542.13,0.6677,2.0,2.0,53,92.06081299605859,106.0,9758.45,106.0,9758.45,0.1084
SKU_1863,Low Revenue + High Volatility,35670.03,0.4236,2.0,2.0,63,94.40043022328581,126.0,11894.45,126.0,11894.45,0.1008
SKU_1864,Low Revenue + High Volatility,20210.26,0.4993,2.0,2.0,74,50.68539128058337,148.0,7501.44,148.0,7501.44,0.1143
SKU_1865,Low Revenue + High Volatility,35237.8,0.4745,2.0,2.0,27,59.33903544151916,54.0,3204.31,54.0,3204.31,0.1138
SKU_1866,Low Revenue + High Volatility,37866.09,0.6964,2.0,2.0,56,91.69889993169065,112.0,10270.28,112.0,10270.28,0.0632
SKU_1867,Low Revenue + High Volatility,28656.8,0.5168,2.0,2.0,73,84.53662461960492,146.0,12342.35,146.0,12342.35,0.0966
SKU_1868,Low Revenue + High Volatility,30710.85,0.6198,2.0,2.0,79,20.292504907571942,158.0,3206.22,158.0,3206.22,0.0675
SKU_1869,Low Revenue + High Volatility,29539.67,0.6054,2.0,2.0,52,45.6047651346866,104.0,4742.9,104.0,4742.9,0.0647
SKU_1870,Low Revenue + High Volatility,27784.17,0.4636,2.0,2.0,66,53.74193935489007,132.0,7093.94,132.0,7093.94,0.0869
SKU_1871,Low Revenue + High Volatility,37748.49,0.4717,2.0,2.0,25,38.37730269465854,50.0,1918.87,50.0,1918.87,0.0659
SKU_1872,Low Revenue + High Volatility,37878.67,0.4844,2.0,2.0,63,35.9657292716751,126.0,4531.68,126.0,4531.68,0.1037
SKU_1873,Low Revenue + High Volatility,26716.33,0.5233,2.0,2.0,59,23.022760527654373,118.0,2716.69,118.0,2716.69,0.1181
SKU_1874,Low Revenue + High Volatility,32301.4,0.4703,2.0,2.0,64,71.46957800558084,128.0,9148.11,128.0,9148.11,0.0942
SKU_1875,Low Revenue + High Volatility,38538.15,0.4059,2.0,2.0,38,41.000823238653254,76.0,3116.06,76.0,3116.06,0.0741
SKU_1876,Low Revenue + High Volatility,39241.17,0.6638,2.0,2.0,51,24.187774274505045,102.0,2467.15,102.0,2467.15,0.1106
SKU_1877,Low Revenue + High Volatility,30179.18,0.6897,2.0,2.0,46,38.47834484224509,92.0,3540.01,92.0,3540.01,0.1112
SKU_1878,Low Revenue + High Volatility,29056.5,0.5025,2.0,2.0,20,84.15311622689012,40.0,3366.12,40.0,3366.12,0.104
SKU_1879,Low Revenue + High Volatility,25573.89,0.5016,2.0,2.0,62,88.11913453172373,124.0,10926.77,124.0,10926.77,0.0969
SKU_1880,Low Revenue + High Volatility,39177.44,0.4021,2.0,2.0,71,58.64529961546421,142.0,8327.63,142.0,8327.63,0.1121
SKU_1881,Low Revenue + High Volatility,22856.29,0.6041,2.0,2.0,52,53.285653632694896,104.0,5541.71,104.0,5541.71,0.0698
SKU_1882,Low Revenue + High Volatility,31596.59,0.6476,2.0,2.0,59,98.22829548014253,118.0,11590.94,118.0,11590.94,0.1159
SKU_1883,Low Revenue + High Volatility,25651.01,0.444,2.0,2.0,51,36.04517276704559,102.0,3676.61,102.0,3676.61,0.1168
SKU_1884,Low Revenue + High Volatility,25580.17,0.4479,2.0,2.0,24,37.22874262836868,48.0,1786.98,48.0,1786.98,0.1123
SKU_1885,Low Revenue + High Volatility,28099.37,0.637,2.0,2.0,36,43.34937416291198,72.0,3121.15,72.0,3121.15,0.075
SKU_1886,Low Revenue + High Volatility,39975.86,0.5849,2.0,2.0,27,33.82058546248699,54.0,1826.31,54.0,1826.31,0.1115
SKU_1887,Low Revenue + High Volatility,21099.33,0.4135,2.0,2.0,76,50.34924785633493,152.0,7653.09,152.0,7653.09,0.0899
SKU_1888,Low Revenue + High Volatility,31570.84,0.5868,2.0,2.0,61,92.8667381591803,122.0,11329.74,122.0,11329.74,0.0957
SKU_1889,Low Revenue + High Volatility,21651.44,0.4927,2.0,2.0,53,69.22782725028594,106.0,7338.15,106.0,7338.15,0.1104
SKU_1890,Low Revenue + High Volatility,23090.42,0.5106,2.0,2.0,28,52.95572388898109,56.0,2965.52,56.0,2965.52,0.0618
SKU_1891,Low Revenue + Low Volatility,19016.16,0.0976,2.0,1.0,35,63.92891104277002,70.0,4475.02,35.0,2237.51,0.0233
SKU_1892,Low Revenue + Low Volatility,5726.96,0.0623,2.0,1.0,34,35.962321856689755,68.0,2445.44,34.0,1222.72,0.0218
SKU_1893,Low Revenue + Low Volatility,8154.14,0.1428,2.0,1.0,45,61.13266908010594,90.0,5501.94,45.0,2750.97,0.0224
SKU_1894,Low Revenue + Low Volatility,13488.33,0.0954,2.0,1.0,16,38.74733737978902,32.0,1239.91,16.0,619.96,0.0151
SKU_1895,Low Revenue + Low Volatility,14233.29,0.1234,2.0,1.0,19,29.576298491049027,38.0,1123.9,19.0,561.95,0.0148
SKU_1896,Low Revenue + Low Volatility,5593.36,0.0867,2.0,1.0,21,52.68068332656048,42.0,2212.59,21.0,1106.29,0.0266
SKU_1897,Low Revenue + Low Volatility,11045.58,0.0519,2.0,1.0,10,58.081429175512916,20.0,1161.63,10.0,580.81,0.0252
SKU_1898,Low Revenue + Low Volatility,14737.31,0.0601,2.0,1.0,34,42.15054928256949,68.0,2866.24,34.0,1433.12,0.0167
SKU_1899,Low Revenue + Low Volatility,15471.06,0.0996,2.0,1.0,25,49.585051194885104,50.0,2479.25,25.0,1239.63,0.0228
SKU_1900,Low Revenue + Low Volatility,14572.1,0.119,2.0,1.0,14,58.58462523991698,28.0,1640.37,14.0,820.18,0.0266
SKU_1901,Low Revenue + Low Volatility,9808.45,0.0835,2.0,1.0,28,63.73970360902567,56.0,3569.42,28.0,1784.71,0.0278
SKU_1902,Low Revenue + Low Volatility,6402.8,0.1195,2.0,1.0,13,72.69000353581534,26.0,1889.94,13.0,944.97,0.0101
SKU_1903,Low Revenue + Low Volatility,11406.69,0.1199,2.0,1.0,15,34.81809443850297,30.0,1044.54,15.0,522.27,0.0263
SKU_1904,Low Revenue + Low Volatility,6931.32,0.1204,2.0,1.0,35,76.60340769968155,70.0,5362.24,35.0,2681.12,0.017
SKU_1905,Low Revenue + Low Volatility,19214.35,0.0993,2.0,1.0,48,54.60958670861613,96.0,5242.52,48.0,2621.26,0.0244
SKU_1906,Low Revenue + Low Volatility,12127.56,0.1415,2.0,1.0,48,65.13913178892635,96.0,6253.36,48.0,3126.68,0.0174
SKU_1907,Low Revenue + Low Volatility,9758.89,0.0989,2.0,1.0,18,58.983833043700685,36.0,2123.42,18.0,1061.71,0.0221
SKU_1908,Low Revenue + Low Volatility,16494.56,0.095,2.0,1.0,23,24.390020774388464,46.0,1121.94,23.0,560.97,0.0229
SKU_1909,Low Revenue + Low Volatility,12469.23,0.0699,2.0,1.0,18,15.000686810617982,36.0,540.02,18.0,270.01,0.0181
SKU_1910,Low Revenue + Low Volatility,9650.51,0.0808,2.0,1.0,24,60.840052481268415,48.0,2920.32,24.0,1460.16,0.0203
SKU_1911,Low Revenue + Low Volatility,17179.52,0.0542,2.0,1.0,46,45.77368674562035,92.0,4211.18,46.0,2105.59,0.0245
SKU_1912,Low Revenue + Low Volatility,18007.28,0.1134,2.0,1.0,29,59.15493578858272,58.0,3430.99,29.0,1715.49,0.0195
SKU_1913,Low Revenue + Low Volatility,15095.12,0.0749,2.0,1.0,17,43.37899627408218,34.0,1474.89,17.0,737.44,0.0103
SKU_1914,Low Revenue + Low Volatility,5704.47,0.0804,2.0,1.0,41,31.85641642915528,82.0,2612.23,41.0,1306.11,0.0103
SKU_1915,Low Revenue + Low Volatility,13494.84,0.1271,2.0,1.0,30,29.95125364816978,60.0,1797.08,30.0,898.54,0.0232
SKU_1916,Low Revenue + Low Volatility,16449.42,0.0827,2.0,1.0,28,61.1372491608996,56.0,3423.69,28.0,1711.84,0.0269
SKU_1917,Low Revenue + Low Volatility,7047.55,0.0742,2.0,1.0,38,29.374605702604228,76.0,2232.47,38.0,1116.24,0.0257
SKU_1918,Low Revenue + Low Volatility,8430.06,0.0669,2.0,1.0,40,60.02738096477946,80.0,4802.19,40.0,2401.1,0.0162
SKU_1919,Low Revenue + Low Volatility,18237.43,0.1275,2.0,1.0,15,36.8772088422165,30.0,1106.32,15.0,553.16,0.0194
SKU_1920,Low Revenue + Low Volatility,5301.83,0.063,2.0,1.0,13,63.96288830231617,26.0,1663.04,13.0,831.52,0.0147
SKU_1921,Low Revenue + Low Volatility,16290.91,0.0954,2.0,1.0,38,19.99669480478687,76.0,1519.75,38.0,759.87,0.0298
SKU_1922,Low Revenue + Low Volatility,12106.6,0.1007,2.0,1.0,12,24.348596024304186,24.0,584.37,12.0,292.18,0.0152
SKU_1923,Low Revenue + Low Volatility,11701.58,0.1187,2.0,1.0,10,58.013812400411446,20.0,1160.28,10.0,580.14,0.0183
SKU_1924,Low Revenue + Low Volatility,5106.45,0.1133,2.0,1.0,24,49.21617841387838,48.0,2362.38,24.0,1181.19,0.0236
SKU_1925,Low Revenue + Low Volatility,17290.97,0.1311,2.0,1.0,30,24.271483983511942,60.0,1456.29,30.0,728.14,0.0275
SKU_1926,Low Revenue + Low Volatility,10397.37,0.0545,2.0,1.0,40,73.19789082087752,80.0,5855.83,40.0,2927.92,0.011
SKU_1927,Low Revenue + Low Volatility,13111.48,0.0796,2.0,1.0,16,29.31609031888524,32.0,938.11,16.0,469.06,0.016
SKU_1928,Low Revenue + Low Volatility,15159.51,0.078,2.0,1.0,26,39.47499787355437,52.0,2052.7,26.0,1026.35,0.0214
SKU_1929,Low Revenue + Low Volatility,15539.44,0.0646,2.0,1.0,28,24.160155931077657,56.0,1352.97,28.0,676.48,0.0224
SKU_1930,Low Revenue + Low Volatility,19339.7,0.0789,2.0,1.0,48,37.161933283905995,96.0,3567.55,48.0,1783.77,0.0114
SKU_1931,Low Revenue + Low Volatility,12970.1,0.081,2.0,1.0,12,44.415272507803195,24.0,1065.97,12.0,532.98,0.0233
SKU_1932,Low Revenue + Low Volatility,10995.79,0.1022,2.0,1.0,39,30.667293815904337,78.0,2392.05,39.0,1196.02,0.0206
SKU_1933,Low Revenue + Low Volatility,19305.55,0.1164,2.0,1.0,44,63.836557123753835,88.0,5617.62,44.0,2808.81,0.0266
SKU_1934,Low Revenue + Low Volatility,14631.65,0.0881,2.0,1.0,38,37.575308505237295,76.0,2855.72,38.0,1427.86,0.0144
SKU_1935,Low Revenue + Low Volatility,9472.26,0.1219,2.0,1.0,23,61.0656999971137,46.0,2809.02,23.0,1404.51,0.0139
SKU_1936,Low Revenue + Low Volatility,6896.96,0.0836,2.0,1.0,44,24.495052277317036,88.0,2155.56,44.0,1077.78,0.0259
SKU_1937,Low Revenue + Low Volatility,17638.32,0.079,2.0,1.0,37,36.39248477552251,74.0,2693.04,37.0,1346.52,0.0241
SKU_1938,Low Revenue + Low Volatility,10432.72,0.1041,2.0,1.0,39,10.564080222687462,78.0,824.0,39.0,412.0,0.0258
SKU_1939,Low Revenue + Low Volatility,14907.05,0.0524,2.0,1.0,35,63.10463087395982,70.0,4417.32,35.0,2208.66,0.0256
SKU_1940,Low Revenue + Low Volatility,12062.25,0.058,2.0,1.0,16,53.81206510313389,32.0,1721.99,16.0,860.99,0.0121
SKU_1941,Low Revenue + Low Volatility,7983.95,0.0918,2.0,1.0,48,67.24763274443194,96.0,6455.77,48.0,3227.89,0.0156
SKU_1942,Low Revenue + Low Volatility,14025.3,0.1443,2.0,1.0,40,41.89275516718993,80.0,3351.42,40.0,1675.71,0.0152
SKU_1943,Low Revenue + Low Volatility,5910.25,0.1222,2.0,1.0,14,65.98184505989875,28.0,1847.49,14.0,923.75,0.0287
SKU_1944,Low Revenue + Low Volatility,11200.14,0.0588,2.0,1.0,44,55.33077809896849,88.0,4869.11,44.0,2434.55,0.0197
SKU_1945,Low Revenue + Low Volatility,13199.22,0.1346,2.0,1.0,23,10.252905277396707,46.0,471.63,23.0,235.82,0.0122
SKU_1946,Low Revenue + Low Volatility,11540.7,0.1232,2.0,1.0,45,27.758600656195835,90.0,2498.27,45.0,1249.14,0.0158
SKU_1947,Low Revenue + Low Volatility,16230.08,0.1111,2.0,1.0,36,44.57239465443736,72.0,3209.21,36.0,1604.61,0.0274
SKU_1948,Low Revenue + Low Volatility,17418.87,0.132,2.0,1.0,33,53.30811447983799,66.0,3518.34,33.0,1759.17,0.0269
SKU_1949,Low Revenue + Low Volatility,16568.65,0.0904,2.0,1.0,49,14.5913605265246,98.0,1429.95,49.0,714.98,0.028
SKU_1950,Low Revenue + Low Volatility,5582.19,0.0722,2.0,1.0,38,59.35559497286542,76.0,4511.03,38.0,2255.51,0.0178
SKU_1951,Low Revenue + Low Volatility,7911.93,0.1012,2.0,1.0,31,48.04752683530819,62.0,2978.95,31.0,1489.47,0.0228
SKU_1952,Low Revenue + Low Volatility,13049.11,0.1049,2.0,1.0,17,46.80455147727999,34.0,1591.35,17.0,795.68,0.0156
SKU_1953,Low Revenue + Low Volatility,19022.33,0.1038,2.0,1.0,24,30.443189066854057,48.0,1461.27,24.0,730.64,0.0136
SKU_1954,Low Revenue + Low Volatility,17524.35,0.1065,2.0,1.0,14,51.63761696434038,28.0,1445.85,14.0,722.93,0.0104
SKU_1955,Low Revenue + Low Volatility,17638.02,0.1449,2.0,1.0,13,11.924502274224226,26.0,310.04,13.0,155.02,0.0145
SKU_1956,Low Revenue + Low Volatility,9548.12,0.1402,2.0,1.0,20,14.529023135279195,40.0,581.16,20.0,290.58,0.0221
SKU_1957,Low Revenue + Low Volatility,11441.72,0.1376,2.0,1.0,27,61.37090610489891,54.0,3314.03,27.0,1657.01,0.0281
SKU_1958,Low Revenue + Low Volatility,12060.59,0.1301,2.0,1.0,39,32.532393977377474,78.0,2537.53,39.0,1268.76,0.0127
SKU_1959,Low Revenue + Low Volatility,7360.57,0.1443,2.0,1.0,24,34.28769529371387,48.0,1645.81,24.0,822.9,0.0284
SKU_1960,Low Revenue + Low Volatility,5466.02,0.0598,2.0,1.0,15,24.586964227951626,30.0,737.61,15.0,368.8,0.0169
SKU_1961,Low Revenue + Low Volatility,19203.54,0.0765,2.0,1.0,25,41.19344844699525,50.0,2059.67,25.0,1029.84,0.0185
SKU_1962,Low Revenue + Low Volatility,8610.69,0.0995,2.0,1.0,49,13.639540198791021,98.0,1336.67,49.0,668.34,0.0173
SKU_1963,Low Revenue + Low Volatility,8599.23,0.1347,2.0,1.0,18,31.025425649977958,36.0,1116.92,18.0,558.46,0.0182
SKU_1964,Low Revenue + Low Volatility,6250.69,0.1005,2.0,1.0,43,46.898674524438825,86.0,4033.29,43.0,2016.64,0.0152
SKU_1965,Low Revenue + Low Volatility,18927.62,0.1248,2.0,1.0,36,42.59423450913959,72.0,3066.78,36.0,1533.39,0.024
SKU_1966,Low Revenue + Low Volatility,13696.06,0.0639,2.0,1.0,22,79.97687501861236,44.0,3518.98,22.0,1759.49,0.0252
SKU_1967,Low Revenue + Low Volatility,15005.55,0.0752,2.0,1.0,45,37.213525648183705,90.0,3349.22,45.0,1674.61,0.0265
SKU_1968,Low Revenue + Low Volatility,18673.65,0.1232,2.0,1.0,36,37.08993414780162,72.0,2670.48,36.0,1335.24,0.0168
SKU_1969,Low Revenue + Low Volatility,10184.3,0.0665,2.0,1.0,18,45.25072441901222,36.0,1629.03,18.0,814.51,0.0253
SKU_1970,Low Revenue + Low Volatility,14322.61,0.0851,2.0,1.0,14,23.321217718986087,28.0,652.99,14.0,326.5,0.0228
SKU_1971,Low Revenue + Low Volatility,5581.99,0.0765,2.0,1.0,31,71.34130960714106,62.0,4423.16,31.0,2211.58,0.0292
SKU_1972,Low Revenue + Low Volatility,7801.59,0.085,2.0,1.0,40,50.0587452205114,80.0,4004.7,40.0,2002.35,0.0185
SKU_1973,Low Revenue + Low Volatility,17468.69,0.1208,2.0,1.0,12,23.44753474395957,24.0,562.74,12.0,281.37,0.0298
SKU_1974,Low Revenue + Low Volatility,16501.53,0.0868,2.0,1.0,39,65.54091139604927,78.0,5112.19,39.0,2556.1,0.0248
SKU_1975,Low Revenue + Low Volatility,10259.64,0.1055,2.0,1.0,30,12.403251979999727,60.0,744.2,30.0,372.1,0.0255
SKU_1976,Low Revenue + Low Volatility,10652.16,0.06,2.0,1.0,44,78.77949404097991,88.0,6932.6,44.0,3466.3,0.0105
SKU_1977,Low Revenue + Low Volatility,13003.32,0.1305,2.0,1.0,15,70.560453433996,30.0,2116.81,15.0,1058.41,0.0199
SKU_1978,Low Revenue + Low Volatility,5003.62,0.087,2.0,1.0,37,50.57476188738139,74.0,3742.53,37.0,1871.27,0.0206
SKU_1979,Low Revenue + Low Volatility,8618.67,0.1149,2.0,1.0,41,17.790696392994654,82.0,1458.84,41.0,729.42,0.0108
SKU_1980,Low Revenue + Low Volatility,8123.48,0.1225,2.0,1.0,46,25.069094130277,92.0,2306.36,46.0,1153.18,0.0162
SKU_1981,Low Revenue + Low Volatility,8757.24,0.071,2.0,1.0,34,29.56046192194942,68.0,2010.11,34.0,1005.06,0.0291
SKU_1982,Low Revenue + Low Volatility,17088.59,0.1385,2.0,1.0,41,26.87222165325277,82.0,2203.52,41.0,1101.76,0.0185
SKU_1983,Low Revenue + Low Volatility,9195.11,0.1116,2.0,1.0,44,44.8264007317412,88.0,3944.72,44.0,1972.36,0.0137
SKU_1984,Low Revenue + Low Volatility,7872.82,0.0929,2.0,1.0,31,76.11922591870035,62.0,4719.39,31.0,2359.7,0.0203
SKU_1985,Low Revenue + Low Volatility,12563.95,0.0682,2.0,1.0,33,41.092080933746736,66.0,2712.08,33.0,1356.04,0.0107
SKU_1986,Low Revenue + Low Volatility,17984.68,0.1442,2.0,1.0,48,56.30951977213839,96.0,5405.71,48.0,2702.86,0.0203
SKU_1987,Low Revenue + Low Volatility,8620.25,0.1255,2.0,1.0,39,58.20082441851762,78.0,4539.66,39.0,2269.83,0.0219
SKU_1988,Low Revenue + Low Volatility,6178.04,0.0708,2.0,1.0,41,71.01065076781379,82.0,5822.87,41.0,2911.44,0.0172
SKU_1989,Low Revenue + Low Volatility,10346.07,0.0838,2.0,1.0,40,12.367490130006349,80.0,989.4,40.0,494.7,0.0253
SKU_1990,Low Revenue + Low Volatility,16214.78,0.131,2.0,1.0,32,38.303104154327954,64.0,2451.4,32.0,1225.7,0.0127
SKU_1991,Low Revenue + Low Volatility,13260.36,0.1196,2.0,1.0,49,64.93145798602694,98.0,6363.28,49.0,3181.64,0.0276
SKU_1992,Low Revenue + Low Volatility,17251.9,0.1266,2.0,1.0,42,67.04069104758123,84.0,5631.42,42.0,2815.71,0.0291
SKU_1993,Low Revenue + Low Volatility,19393.88,0.0941,2.0,1.0,34,74.91328306218078,68.0,5094.1,34.0,2547.05,0.01
SKU_1994,Low Revenue + Low Volatility,16889.94,0.1216,2.0,1.0,45,59.19560518726016,90.0,5327.6,45.0,2663.8,0.0269
SKU_1995,Low Revenue + Low Volatility,14057.05,0.0886,2.0,1.0,33,27.160776227332047,66.0,1792.61,33.0,896.31,0.0201
SKU_1996,Low Revenue + Low Volatility,12400.12,0.0711,2.0,1.0,40,45.396602015906474,80.0,3631.73,40.0,1815.86,0.0192
SKU_1997,Low Revenue + Low Volatility,5601.04,0.1133,2.0,1.0,48,12.26417015432283,96.0,1177.36,48.0,588.68,0.0148
SKU_1998,Low Revenue + Low Volatility,19764.83,0.1476,2.0,1.0,22,55.28498387687728,44.0,2432.54,22.0,1216.27,0.0189
SKU_1999,Low Revenue + Low Volatility,10752.22,0.0811,2.0,1.0,19,48.80066480561297,38.0,1854.43,19.0,927.21,0.029
SKU_2000,Low Revenue + Low Volatility,7283.42,0.0961,2.0,1.0,32,56.678539653290514,64.0,3627.43,32.0,1813.71,0.0142
SKU_2001,Low Revenue + Low Volatility,15000.63,0.1174,2.0,1.0,27,75.10983873713168,54.0,4055.93,27.0,2027.97,0.0136
SKU_2002,Low Revenue + Low Volatility,9264.32,0.1042,2.0,1.0,41,58.109362820430206,82.0,4764.97,41.0,2382.48,0.0148
SKU_2003,Low Revenue + Low Volatility,13786.67,0.1343,2.0,1.0,42,32.43149512623329,84.0,2724.25,42.0,1362.12,0.021
SKU_2004,Low Revenue + Low Volatility,13801.52,0.1262,2.0,1.0,45,23.911566470910973,90.0,2152.04,45.0,1076.02,0.0286
SKU_2005,Low Revenue + Low Volatility,11685.95,0.0558,2.0,1.0,37,69.82453447730583,74.0,5167.02,37.0,2583.51,0.0215
SKU_2006,Low Revenue + Low Volatility,17541.78,0.1498,2.0,1.0,25,23.60325002916324,50.0,1180.16,25.0,590.08,0.0149
SKU_2007,Low Revenue + Low Volatility,8974.51,0.1252,2.0,1.0,25,21.312670641675474,50.0,1065.63,25.0,532.82,0.0188
SKU_2008,Low Revenue + Low Volatility,11729.49,0.1364,2.0,1.0,27,24.462845647668306,54.0,1320.99,27.0,660.5,0.0178
SKU_2009,Low Revenue + Low Volatility,13065.38,0.1151,2.0,1.0,17,45.61885936913548,34.0,1551.04,17.0,775.52,0.0109
SKU_2010,Low Revenue + Low Volatility,14954.37,0.1356,2.0,1.0,25,18.69312102116198,50.0,934.66,25.0,467.33,0.0202
SKU_2011,Low Revenue + Low Volatility,16759.58,0.0612,2.0,1.0,20,75.66828314176915,40.0,3026.73,20.0,1513.37,0.0125
SKU_2012,Low Revenue + Low Volatility,10922.11,0.0848,2.0,1.0,15,77.63775950680628,30.0,2329.13,15.0,1164.57,0.0268
SKU_2013,Low Revenue + Low Volatility,14690.7,0.1376,2.0,1.0,10,78.16612972980992,20.0,1563.32,10.0,781.66,0.021
SKU_2014,Low Revenue + Low Volatility,7259.16,0.0702,2.0,1.0,21,12.738736337380386,42.0,535.03,21.0,267.51,0.0269
